gen_count, change_count, dist, prec, iterations, end_fitness
10, 5, 0.25, 999, 196351, 999.0097833990293
10, 5, 0.25, 999, 52901, 999.0101629791767
10, 5, 0.25, 999, 204980, 999.0389526588303
10, 5, 0.25, 999.9, 10000000, 999.8112021865313
10, 5, 0.25, 999.9, 2428731, 999.9025770701088
10, 5, 0.25, 999.9, 10000000, 999.7604763712258
10, 5, 0.25, 999.9, 10000000, 999.8062437536042
10, 5, 0.25, 999.9, 10000000, 999.7383057047758
10, 5, 0.25, 999.99, 10000000, 999.6312837011067
10, 5, 0.25, 999.99, 10000000, 999.8831512253106
10, 5, 0.25, 999.99, 10000000, 999.8204823203787
10, 5, 0.25, 999.99, 10000000, 999.8105182432064
10, 5, 0.25, 999.99, 10000000, 999.7838774793976
10, 5, 0.25, 999.999, 10000000, 999.856357634598
10, 5, 0.25, 999.999, 10000000, 999.8273863442892
10, 5, 0.25, 999.999, 10000000, 999.8604375208128
10, 5, 0.25, 999.999, 10000000, 999.7234909497812
10, 5, 0.25, 999.999, 10000000, 999.736911033701
10, 5, 0.25, 999.9999, 10000000, 999.8363550217324
10, 5, 0.25, 999.9999, 10000000, 999.8150600561951
10, 5, 0.25, 999.9999, 10000000, 999.7435024098469
10, 5, 0.25, 999.9999, 10000000, 999.7208259375087
10, 5, 0.25, 999.9999, 10000000, 999.8353951686515
10, 6, 0.25, 700, 96, 724.3154991765242
10, 6, 0.25, 700, 70, 724.5137361248128
10, 6, 0.25, 700, 39, 702.6291154590627
10, 6, 0.25, 700, 40, 734.6899998589175
10, 6, 0.25, 700, 35, 738.552000322465
10, 6, 0.25, 800, 70, 858.5800417056538
10, 6, 0.25, 800, 52, 856.2341069721618
10, 6, 0.25, 800, 74, 803.2527663868216
10, 6, 0.25, 800, 47, 806.827119598104
10, 6, 0.25, 800, 65, 805.5358531340603
10, 6, 0.25, 999, 3225293, 999.0540299011578
10, 6, 0.25, 999, 912534, 999.4979461638158
10, 6, 0.25, 999, 6341214, 999.149805856645
10, 6, 0.25, 999, 1436286, 999.5107280971054
10, 6, 0.25, 999, 1363325, 999.3876702239473
10, 6, 0.25, 999.9, 10000000, 999.5463240534398
10, 6, 0.25, 999.9, 10000000, 999.500912090529
10, 6, 0.25, 999.9, 10000000, 999.2660771179787
10, 6, 0.25, 999.9, 10000000, 999.2364087538064
10, 6, 0.25, 999.9, 10000000, 999.1611080060674
10, 6, 0.25, 999.99, 10000000, 999.6746363433019
10, 6, 0.25, 999.99, 10000000, 999.3151391090366
10, 6, 0.25, 999.99, 10000000, 999.4604440434989
10, 6, 0.25, 999.99, 10000000, 999.450295895381
10, 6, 0.25, 999.99, 10000000, 999.5095802876173
10, 6, 0.25, 999.999, 10000000, 999.3895116443692
10, 6, 0.25, 999.999, 10000000, 999.6626916380195
10, 6, 0.25, 999.999, 10000000, 999.2312406278526
10, 6, 0.25, 999.999, 10000000, 999.452079153399
10, 6, 0.25, 999.999, 10000000, 999.5563784375867
10, 6, 0.25, 999.9999, 10000000, 999.655249066232
10, 6, 0.25, 999.9999, 10000000, 999.5941935452427
10, 6, 0.25, 999.9999, 10000000, 999.1808059554154
10, 6, 0.25, 999.9999, 10000000, 999.6128150678384
10, 6, 0.25, 999.9999, 10000000, 999.265622919763
10, 7, 0.25, 700, 90, 770.4944101452255
10, 7, 0.25, 700, 111, 707.3580411912681
10, 7, 0.25, 700, 75, 808.115652451617
10, 7, 0.25, 700, 100, 702.6994407507717
10, 7, 0.25, 700, 93, 834.1565816917475
10, 7, 0.25, 800, 66, 827.0035773800745
10, 7, 0.25, 800, 66, 823.8632306367836
10, 7, 0.25, 800, 48, 848.5786770352565
10, 7, 0.25, 800, 65, 804.5477105372289
10, 7, 0.25, 800, 68, 828.548191049239
10, 7, 0.25, 999, 10000000, 998.7780410761919
10, 7, 0.25, 999, 10000000, 998.9080321069567
10, 7, 0.25, 999, 10000000, 998.9904079752682
10, 7, 0.25, 999, 3162803, 999.029971041183
10, 7, 0.25, 999, 848345, 999.7145589659125
10, 7, 0.25, 999.9, 10000000, 998.7578535948239
10, 7, 0.25, 999.9, 10000000, 999.3549949480341
10, 7, 0.25, 999.9, 10000000, 998.7319471369337
10, 7, 0.25, 999.9, 10000000, 998.9698849266808
10, 7, 0.25, 999.9, 10000000, 998.8567406833428
10, 7, 0.25, 999.99, 10000000, 999.2754649017348
10, 7, 0.25, 999.99, 10000000, 998.9604679138126
10, 7, 0.25, 999.99, 10000000, 999.0624208647615
10, 7, 0.25, 999.99, 10000000, 999.4661957450523
10, 7, 0.25, 999.99, 10000000, 999.0155729129689
10, 7, 0.25, 999.999, 10000000, 998.8524016073595
10, 7, 0.25, 999.999, 10000000, 999.4022157405566
10, 7, 0.25, 999.999, 10000000, 998.6426906653436
10, 7, 0.25, 999.999, 10000000, 999.0519830790187
10, 7, 0.25, 999.999, 10000000, 998.9099431556267
10, 7, 0.25, 999.9999, 10000000, 998.681656825702
10, 7, 0.25, 999.9999, 10000000, 999.4358128783358
10, 7, 0.25, 999.9999, 10000000, 999.4295772543085
10, 7, 0.25, 999.9999, 10000000, 999.1295550034149
10, 7, 0.25, 999.9999, 10000000, 998.9887865803927
10, 8, 0.25, 700, 71, 712.2536055186167
10, 8, 0.25, 700, 42, 767.5188644722601
10, 8, 0.25, 700, 81, 715.9518121470825
10, 8, 0.25, 700, 106, 703.423333878576
10, 8, 0.25, 700, 27, 726.5664844581165
10, 8, 0.25, 800, 106, 822.6663700657348
10, 8, 0.25, 800, 90, 800.1607424156956
10, 8, 0.25, 800, 54, 802.8113050537249
10, 8, 0.25, 800, 64, 856.4715576617406
10, 8, 0.25, 800, 48, 802.0392623145611
10, 8, 0.25, 999, 10000000, 998.1267801397536
10, 8, 0.25, 999, 10000000, 998.0887955925523
10, 8, 0.25, 999, 10000000, 998.2896721625784
10, 8, 0.25, 999, 10000000, 998.036309948103
10, 8, 0.25, 999, 10000000, 997.9499890850262
10, 8, 0.25, 999.9, 10000000, 997.969338144849
10, 8, 0.25, 999.9, 10000000, 997.7487180065509
10, 8, 0.25, 999.9, 10000000, 998.347490310336
10, 8, 0.25, 999.9, 10000000, 998.4532169939324
10, 8, 0.25, 999.9, 10000000, 998.8574166103859
10, 8, 0.25, 999.99, 10000000, 997.7412417490847
10, 8, 0.25, 999.99, 10000000, 997.4937179062487
10, 8, 0.25, 999.99, 10000000, 998.1492025732499
10, 8, 0.25, 999.99, 10000000, 997.9815815916807
10, 8, 0.25, 999.99, 10000000, 998.8632733396756
10, 8, 0.25, 999.999, 10000000, 997.832400425566
10, 8, 0.25, 999.999, 10000000, 997.6010785254668
10, 8, 0.25, 999.999, 10000000, 997.8689381525376
10, 8, 0.25, 999.999, 10000000, 998.2385527895316
10, 8, 0.25, 999.999, 10000000, 998.64217968539
10, 8, 0.25, 999.9999, 10000000, 998.5682039851806
10, 8, 0.25, 999.9999, 10000000, 998.2767805429203
10, 8, 0.25, 999.9999, 10000000, 997.7075160967462
10, 8, 0.25, 999.9999, 10000000, 998.3937484158845
10, 8, 0.25, 999.9999, 10000000, 998.6271471578732
10, 9, 0.25, 700, 82, 733.6422347606722
10, 9, 0.25, 700, 58, 708.4903557283226
10, 9, 0.25, 700, 70, 768.6566024989861
10, 9, 0.25, 700, 78, 762.8732885340261
10, 9, 0.25, 700, 73, 730.6725528093709
10, 9, 0.25, 800, 62, 860.0450639544326
10, 9, 0.25, 800, 78, 818.6447237731751
10, 9, 0.25, 800, 75, 859.7167350139433
10, 9, 0.25, 800, 73, 807.7816459268762
10, 9, 0.25, 800, 63, 812.8827165693606
10, 9, 0.25, 999, 10000000, 997.9832137699691
10, 9, 0.25, 999, 10000000, 997.8898317855061
10, 9, 0.25, 999, 10000000, 997.4918508801284
10, 9, 0.25, 999, 10000000, 998.0008417535605
10, 9, 0.25, 999, 10000000, 997.5499088385095
10, 9, 0.25, 999.9, 10000000, 997.6562228502803
10, 9, 0.25, 999.9, 10000000, 997.8209212497595
10, 9, 0.25, 999.9, 10000000, 996.8636078403534
10, 9, 0.25, 999.9, 10000000, 996.8097814272262
10, 9, 0.25, 999.9, 10000000, 997.5567443024148
10, 9, 0.25, 999.99, 10000000, 997.7798100434491
10, 9, 0.25, 999.99, 10000000, 998.0615771303326
10, 9, 0.25, 999.99, 10000000, 998.7832507294866
10, 9, 0.25, 999.99, 10000000, 997.2914907387387
10, 9, 0.25, 999.99, 10000000, 996.7673050633757
10, 9, 0.25, 999.999, 10000000, 997.4069487424034
10, 9, 0.25, 999.999, 10000000, 997.3478862154162
10, 9, 0.25, 999.999, 10000000, 996.4096489312119
10, 9, 0.25, 999.999, 10000000, 997.070583517345
10, 9, 0.25, 999.999, 10000000, 997.5444653838454
10, 9, 0.25, 999.9999, 10000000, 996.8971206762363
10, 9, 0.25, 999.9999, 10000000, 997.2360059483103
10, 9, 0.25, 999.9999, 10000000, 997.6414306304819
10, 9, 0.25, 999.9999, 10000000, 996.931526011444
10, 9, 0.25, 999.9999, 10000000, 996.0445954397516
10, 1, 0.1, 700, 367, 702.9074282187511
10, 1, 0.1, 700, 281, 708.6466212417628
10, 1, 0.1, 700, 225, 702.9124774517287
10, 1, 0.1, 700, 230, 733.8429149952842
10, 1, 0.1, 700, 491, 738.2737808272992
10, 1, 0.1, 800, 419, 821.8271591389931
10, 1, 0.1, 800, 329, 819.9575876875934
10, 1, 0.1, 800, 514, 801.9972728460687
10, 1, 0.1, 800, 367, 838.900831957644
10, 1, 0.1, 800, 503, 832.2072981243537
10, 1, 0.1, 999, 584, 999.7870865599722
10, 1, 0.1, 999, 449, 999.1702355603153
10, 1, 0.1, 999, 677, 999.0548701734373
10, 1, 0.1, 999, 544, 999.5251603277475
10, 1, 0.1, 999, 496, 999.6975047390149
10, 1, 0.1, 999.9, 499, 999.9080154022857
10, 1, 0.1, 999.9, 976, 999.9814436340959
10, 1, 0.1, 999.9, 677, 999.9398280820448
10, 1, 0.1, 999.9, 1028, 999.9109012457686
10, 1, 0.1, 999.9, 658, 999.9842082700329
10, 1, 0.1, 999.99, 1716, 999.9935965781567
10, 1, 0.1, 999.99, 1112, 999.9938977986832
10, 1, 0.1, 999.99, 1352, 999.9923587369149
10, 1, 0.1, 999.99, 1089, 999.9930887091623
10, 1, 0.1, 999.99, 1970, 999.9924346986953
10, 1, 0.1, 999.999, 3118, 999.9990664169833
10, 1, 0.1, 999.999, 3009, 999.9990807639297
10, 1, 0.1, 999.999, 3916, 999.9995204149595
10, 1, 0.1, 999.999, 3123, 999.9990322005247
10, 1, 0.1, 999.999, 2869, 999.9991712732688
10, 1, 0.1, 999.9999, 21595, 999.9999205233818
10, 1, 0.1, 999.9999, 10242, 999.9999017076354
10, 1, 0.1, 999.9999, 6891, 999.9999130675725
10, 1, 0.1, 999.9999, 5805, 999.9999230958978
10, 1, 0.1, 999.9999, 8944, 999.9999394415867
10, 2, 0.1, 700, 210, 708.381909617464
10, 2, 0.1, 700, 180, 709.6255309856772
10, 2, 0.1, 700, 223, 701.3753198480096
10, 2, 0.1, 700, 121, 710.2295535804997
10, 2, 0.1, 700, 225, 703.3187694131684
10, 2, 0.1, 800, 188, 802.7312272239752
10, 2, 0.1, 800, 293, 813.0989950806667
10, 2, 0.1, 800, 187, 803.691970356798
10, 2, 0.1, 800, 254, 815.1058963322795
10, 2, 0.1, 800, 278, 801.4640401890603
10, 2, 0.1, 999, 523, 999.1407345493673
10, 2, 0.1, 999, 475, 999.1261243903524
10, 2, 0.1, 999, 523, 999.0436619099645
10, 2, 0.1, 999, 587, 999.0697257712291
10, 2, 0.1, 999, 354, 999.1066272178354
10, 2, 0.1, 999.9, 2051, 999.9397720926702
10, 2, 0.1, 999.9, 2199, 999.9083353389314
10, 2, 0.1, 999.9, 3615, 999.9183700320968
10, 2, 0.1, 999.9, 1161, 999.9392511574057
10, 2, 0.1, 999.9, 2022, 999.941743830396
10, 2, 0.1, 999.99, 9762, 999.9952967645484
10, 2, 0.1, 999.99, 9859, 999.9924498111978
10, 2, 0.1, 999.99, 12236, 999.9922064891155
10, 2, 0.1, 999.99, 24715, 999.9924501998572
10, 2, 0.1, 999.99, 15052, 999.9912465649373
10, 2, 0.1, 999.999, 202069, 999.9990654317577
10, 2, 0.1, 999.999, 230048, 999.9990662906811
10, 2, 0.1, 999.999, 79691, 999.9991818194135
10, 2, 0.1, 999.999, 54703, 999.9990118680548
10, 2, 0.1, 999.999, 88792, 999.9991100684344
10, 2, 0.1, 999.9999, 2116186, 999.9999042409873
10, 2, 0.1, 999.9999, 1006943, 999.9999008540888
10, 2, 0.1, 999.9999, 1619494, 999.9999031758962
10, 2, 0.1, 999.9999, 2085639, 999.9999223294051
10, 2, 0.1, 999.9999, 847559, 999.999937525337
10, 3, 0.1, 700, 225, 703.1754567800932
10, 3, 0.1, 700, 213, 701.3246743235093
10, 3, 0.1, 700, 149, 702.2725597152227
10, 3, 0.1, 700, 266, 716.41447827389
10, 3, 0.1, 700, 136, 749.2056130265198
10, 3, 0.1, 800, 183, 806.208504170842
10, 3, 0.1, 800, 238, 819.2820491727294
10, 3, 0.1, 800, 199, 804.7274272668847
10, 3, 0.1, 800, 159, 808.8112993852932
10, 3, 0.1, 800, 206, 801.9194909871129
10, 3, 0.1, 999, 1030, 999.1272393379259
10, 3, 0.1, 999, 707, 999.1994680101404
10, 3, 0.1, 999, 519, 999.181048692139
10, 3, 0.1, 999, 1237, 999.0197957324069
10, 3, 0.1, 999, 578, 999.0499099717646
10, 3, 0.1, 999.9, 17307, 999.9015922196883
10, 3, 0.1, 999.9, 21003, 999.9425253778114
10, 3, 0.1, 999.9, 6184, 999.9109108344555
10, 3, 0.1, 999.9, 9266, 999.9456077503681
10, 3, 0.1, 999.9, 15887, 999.9159748351423
10, 3, 0.1, 999.99, 344410, 999.9917406342607
10, 3, 0.1, 999.99, 334969, 999.9944549567506
10, 3, 0.1, 999.99, 141670, 999.9903232233904
10, 3, 0.1, 999.99, 287112, 999.9905354654874
10, 3, 0.1, 999.99, 188834, 999.9905767553909
10, 3, 0.1, 999.999, 3697334, 999.9991048494396
10, 3, 0.1, 999.999, 7497773, 999.9991749883237
10, 3, 0.1, 999.999, 4648174, 999.9990244629947
10, 3, 0.1, 999.999, 9751083, 999.9990099177501
10, 3, 0.1, 999.999, 10000000, 999.9986927678844
10, 3, 0.1, 999.9999, 10000000, 999.9993784552404
10, 3, 0.1, 999.9999, 10000000, 999.9987230848084
10, 3, 0.1, 999.9999, 10000000, 999.9992499713677
10, 3, 0.1, 999.9999, 10000000, 999.9996058499171
10, 3, 0.1, 999.9999, 10000000, 999.9986261739218
10, 4, 0.1, 700, 174, 715.3734053338567
10, 4, 0.1, 700, 181, 700.8590425604257
10, 4, 0.1, 700, 114, 711.2278635515239
10, 4, 0.1, 700, 140, 728.8691884738109
10, 4, 0.1, 700, 110, 707.9434778141367
10, 4, 0.1, 800, 148, 805.8664569457056
10, 4, 0.1, 800, 234, 808.8076480220883
10, 4, 0.1, 800, 181, 817.2799735792398
10, 4, 0.1, 800, 224, 825.3933607686364
10, 4, 0.1, 800, 203, 808.6745348035184
10, 4, 0.1, 999, 1627, 999.0578480350243
10, 4, 0.1, 999, 2693, 999.1915141690619
10, 4, 0.1, 999, 2387, 999.0681640069088
10, 4, 0.1, 999, 1112, 999.0158417891422
10, 4, 0.1, 999, 1711, 999.0844181521246
10, 4, 0.1, 999.9, 65195, 999.9057671099797
10, 4, 0.1, 999.9, 156838, 999.9048198032115
10, 4, 0.1, 999.9, 136015, 999.9334256300493
10, 4, 0.1, 999.9, 90024, 999.9037758432817
10, 4, 0.1, 999.9, 107933, 999.9192177339067
10, 4, 0.1, 999.99, 1350229, 999.9907780861248
10, 4, 0.1, 999.99, 10000000, 999.9898384609355
10, 4, 0.1, 999.99, 8701396, 999.9917825777537
10, 4, 0.1, 999.99, 10000000, 999.9866577528711
10, 4, 0.1, 999.99, 7540100, 999.9913659413148
10, 4, 0.1, 999.999, 10000000, 999.9956048451407
10, 4, 0.1, 999.999, 10000000, 999.9939779572143
10, 4, 0.1, 999.999, 10000000, 999.9880013845577
10, 4, 0.1, 999.999, 10000000, 999.9835768276054
10, 4, 0.1, 999.999, 10000000, 999.9906940531374
10, 4, 0.1, 999.9999, 10000000, 999.9889348837645
10, 4, 0.1, 999.9999, 10000000, 999.9913046641319
10, 4, 0.1, 999.9999, 10000000, 999.9948210090267
10, 4, 0.1, 999.9999, 10000000, 999.9910161268508
10, 4, 0.1, 999.9999, 10000000, 999.9880802408483
10, 5, 0.1, 700, 187, 721.7635551335719
10, 5, 0.1, 700, 153, 715.1940862046575
10, 5, 0.1, 700, 122, 704.3252261962193
10, 5, 0.1, 700, 139, 701.0187027472476
10, 5, 0.1, 700, 104, 714.8421360486012
10, 5, 0.1, 800, 143, 806.8267553685687
10, 5, 0.1, 800, 165, 809.0357071658025
10, 5, 0.1, 800, 141, 802.3216683744771
10, 5, 0.1, 800, 167, 804.0501747662985
10, 5, 0.1, 800, 88, 815.1136277430621
10, 5, 0.1, 999, 947, 999.0107341854786
10, 5, 0.1, 999, 1731, 999.1884678693874
10, 5, 0.1, 999, 4225, 999.08501806487
10, 5, 0.1, 999, 3500, 999.0225154363496
10, 5, 0.1, 999, 4033, 999.4047209673931
10, 5, 0.1, 999.9, 209120, 999.9074495381045
10, 5, 0.1, 999.9, 535774, 999.9084837653503
10, 5, 0.1, 999.9, 741798, 999.9112246103501
10, 5, 0.1, 999.9, 1294457, 999.9221478143294
10, 5, 0.1, 999.9, 428453, 999.9044524417545
10, 5, 0.1, 999.99, 10000000, 999.9593190788415
10, 5, 0.1, 999.99, 10000000, 999.9602794505084
10, 5, 0.1, 999.99, 10000000, 999.9485956932687
10, 5, 0.1, 999.99, 10000000, 999.963419596404
10, 5, 0.1, 999.99, 10000000, 999.9649995344939
10, 5, 0.1, 999.999, 10000000, 999.9486656510157
10, 5, 0.1, 999.999, 10000000, 999.9853413481769
10, 5, 0.1, 999.999, 10000000, 999.96741384309
10, 5, 0.1, 999.999, 10000000, 999.9593559013231
10, 5, 0.1, 999.999, 10000000, 999.9553697655723
10, 5, 0.1, 999.9999, 10000000, 999.9659916335938
10, 5, 0.1, 999.9999, 10000000, 999.9636005652728
10, 5, 0.1, 999.9999, 10000000, 999.9630202036573
10, 5, 0.1, 999.9999, 10000000, 999.9528064019811
10, 5, 0.1, 999.9999, 10000000, 999.9813075993934
10, 6, 0.1, 700, 109, 706.1577881213964
10, 6, 0.1, 700, 80, 738.1119776237315
10, 6, 0.1, 700, 128, 702.7354789470903
10, 6, 0.1, 700, 135, 726.9142827109622
10, 6, 0.1, 700, 225, 700.1536842639138
10, 6, 0.1, 800, 164, 843.8970742198321
10, 6, 0.1, 800, 183, 800.9094350894047
10, 6, 0.1, 800, 97, 810.265839881365
10, 6, 0.1, 800, 92, 805.5803735232477
10, 6, 0.1, 800, 133, 828.6444020921471
10, 6, 0.1, 999, 10622, 999.2081321661767
10, 6, 0.1, 999, 7674, 999.4612351150992
10, 6, 0.1, 999, 10697, 999.2920973511461
10, 6, 0.1, 999, 1680, 999.0702753444907
10, 6, 0.1, 999, 4435, 999.0917183947998
10, 6, 0.1, 999.9, 9877757, 999.9488968282819
10, 6, 0.1, 999.9, 2608711, 999.9024880064892
10, 6, 0.1, 999.9, 6854293, 999.9102046069862
10, 6, 0.1, 999.9, 3275377, 999.9177895482974
10, 6, 0.1, 999.9, 2585346, 999.9034708253981
10, 6, 0.1, 999.99, 10000000, 999.9071078171428
10, 6, 0.1, 999.99, 10000000, 999.9608199858892
10, 6, 0.1, 999.99, 10000000, 999.8988115067241
10, 6, 0.1, 999.99, 10000000, 999.9273034039102
10, 6, 0.1, 999.99, 10000000, 999.8640621767157
10, 6, 0.1, 999.999, 10000000, 999.9399882618779
10, 6, 0.1, 999.999, 10000000, 999.9309229333379
10, 6, 0.1, 999.999, 10000000, 999.9309634634312
10, 6, 0.1, 999.999, 10000000, 999.9041961622056
10, 6, 0.1, 999.999, 10000000, 999.9450053849793
10, 6, 0.1, 999.9999, 10000000, 999.8837189225912
10, 6, 0.1, 999.9999, 10000000, 999.8747030653068
10, 6, 0.1, 999.9999, 10000000, 999.938307071235
10, 6, 0.1, 999.9999, 10000000, 999.9261392589162
10, 6, 0.1, 999.9999, 10000000, 999.9431557344786
10, 7, 0.1, 700, 77, 729.1689870225156
10, 7, 0.1, 700, 132, 702.8178323288716
10, 7, 0.1, 700, 127, 718.255023849969
10, 7, 0.1, 700, 124, 727.3903845474517
10, 7, 0.1, 700, 153, 736.5988098185994
10, 7, 0.1, 800, 166, 800.720596811133
10, 7, 0.1, 800, 113, 808.8557968024013
10, 7, 0.1, 800, 95, 827.1452225916561
10, 7, 0.1, 800, 155, 804.2570448746967
10, 7, 0.1, 800, 143, 835.1482066095491
10, 7, 0.1, 999, 13213, 999.1284345255444
10, 7, 0.1, 999, 64149, 999.0874600592919
10, 7, 0.1, 999, 53819, 999.4028776078803
10, 7, 0.1, 999, 23357, 999.4185447536616
10, 7, 0.1, 999, 17712, 999.3379288728585
10, 7, 0.1, 999.9, 10000000, 999.851284379775
10, 7, 0.1, 999.9, 10000000, 999.8558835465808
10, 7, 0.1, 999.9, 10000000, 999.7889806313885
10, 7, 0.1, 999.9, 10000000, 999.8683206305338
10, 7, 0.1, 999.9, 10000000, 999.8503001054798
10, 7, 0.1, 999.99, 10000000, 999.8046294937309
10, 7, 0.1, 999.99, 10000000, 999.8576441945327
10, 7, 0.1, 999.99, 10000000, 999.7813280528903
10, 7, 0.1, 999.99, 10000000, 999.8907132570162
10, 7, 0.1, 999.99, 10000000, 999.7579263303614
10, 7, 0.1, 999.999, 10000000, 999.8092398883562
10, 7, 0.1, 999.999, 10000000, 999.8638581570511
10, 7, 0.1, 999.999, 10000000, 999.8969656786952
10, 7, 0.1, 999.999, 10000000, 999.8721677272223
10, 7, 0.1, 999.999, 10000000, 999.8547979295772
10, 7, 0.1, 999.9999, 10000000, 999.8842770956237
10, 7, 0.1, 999.9999, 10000000, 999.7986004177008
10, 7, 0.1, 999.9999, 10000000, 999.8515067086765
10, 7, 0.1, 999.9999, 10000000, 999.8603403655286
10, 7, 0.1, 999.9999, 10000000, 999.8165379950173
10, 8, 0.1, 700, 152, 721.1302810529301
10, 8, 0.1, 700, 117, 733.9076909292675
10, 8, 0.1, 700, 59, 703.5729546496437
10, 8, 0.1, 700, 89, 719.9314469336762
10, 8, 0.1, 700, 120, 708.911656999031
10, 8, 0.1, 800, 139, 807.5336456513014
10, 8, 0.1, 800, 146, 823.4685433644911
10, 8, 0.1, 800, 170, 800.8149826789868
10, 8, 0.1, 800, 148, 823.8499316229513
10, 8, 0.1, 800, 179, 822.4182063080885
10, 8, 0.1, 999, 211972, 999.0907123144269
10, 8, 0.1, 999, 127588, 999.1864484948176
10, 8, 0.1, 999, 12741, 999.143248395356
10, 8, 0.1, 999, 110475, 999.1018038272879
10, 8, 0.1, 999, 265350, 999.0473095612463
10, 8, 0.1, 999.9, 10000000, 999.5909146813137
10, 8, 0.1, 999.9, 10000000, 999.7178691913695
10, 8, 0.1, 999.9, 10000000, 999.6388601448934
10, 8, 0.1, 999.9, 10000000, 999.8012557498047
10, 8, 0.1, 999.9, 10000000, 999.7169969189489
10, 8, 0.1, 999.99, 10000000, 999.7655776385732
10, 8, 0.1, 999.99, 10000000, 999.6672734055919
10, 8, 0.1, 999.99, 10000000, 999.7238759410218
10, 8, 0.1, 999.99, 10000000, 999.7143957232331
10, 8, 0.1, 999.99, 10000000, 999.5608723446618
10, 8, 0.1, 999.999, 10000000, 999.7171612683418
10, 8, 0.1, 999.999, 10000000, 999.7081451498825
10, 8, 0.1, 999.999, 10000000, 999.7279223087043
10, 8, 0.1, 999.999, 10000000, 999.6278798386728
10, 8, 0.1, 999.999, 10000000, 999.6430583509987
10, 8, 0.1, 999.9999, 10000000, 999.6720623856545
10, 8, 0.1, 999.9999, 10000000, 999.7133534122287
10, 8, 0.1, 999.9999, 10000000, 999.7384096757174
10, 8, 0.1, 999.9999, 10000000, 999.7060722036464
10, 8, 0.1, 999.9999, 10000000, 999.6907066376438
10, 9, 0.1, 700, 108, 703.2186642340415
10, 9, 0.1, 700, 154, 731.895798162256
10, 9, 0.1, 700, 150, 728.4859192936602
10, 9, 0.1, 700, 80, 708.6837116858412
10, 9, 0.1, 700, 170, 707.6856623186658
10, 9, 0.1, 800, 94, 815.0246146349668
10, 9, 0.1, 800, 175, 813.9498521895359
10, 9, 0.1, 800, 195, 821.6499076856213
10, 9, 0.1, 800, 171, 812.7460622638869
10, 9, 0.1, 800, 121, 846.9936644602269
10, 9, 0.1, 999, 38742, 999.098450044991
10, 9, 0.1, 999, 48444, 999.323412246494
10, 9, 0.1, 999, 126135, 999.0175320008317
10, 9, 0.1, 999, 515087, 999.0974629558267
10, 9, 0.1, 999, 340963, 999.1270558392754
10, 9, 0.1, 999.9, 10000000, 999.4258415739885
10, 9, 0.1, 999.9, 10000000, 999.4964975720603
10, 9, 0.1, 999.9, 10000000, 999.6007413769553
10, 9, 0.1, 999.9, 10000000, 999.572482975601
10, 9, 0.1, 999.9, 10000000, 999.504542695104
10, 9, 0.1, 999.99, 10000000, 999.4352629535766
10, 9, 0.1, 999.99, 10000000, 999.4799381019866
10, 9, 0.1, 999.99, 10000000, 999.6902420921962
10, 9, 0.1, 999.99, 10000000, 999.5423633523917
10, 9, 0.1, 999.99, 10000000, 999.482601898495
10, 9, 0.1, 999.999, 10000000, 999.4403937609135
10, 9, 0.1, 999.999, 10000000, 999.5572380383103
10, 9, 0.1, 999.999, 10000000, 999.5458859076126
10, 9, 0.1, 999.999, 10000000, 999.6296113256959
10, 9, 0.1, 999.999, 10000000, 999.5494688507057
10, 9, 0.1, 999.9999, 10000000, 999.6697020475201
10, 9, 0.1, 999.9999, 10000000, 999.7896120885986
10, 9, 0.1, 999.9999, 10000000, 999.470772110235
10, 9, 0.1, 999.9999, 10000000, 999.5324264126899
10, 9, 0.1, 999.9999, 10000000, 999.640832185061
10, 1, 0.05, 700, 785, 700.2709964868935
10, 1, 0.05, 700, 690, 700.1572274986073
10, 1, 0.05, 700, 794, 708.5973304477619
10, 1, 0.05, 700, 896, 710.661307095332
10, 1, 0.05, 700, 568, 701.9573008917368
10, 1, 0.05, 800, 944, 804.4372789953361
10, 1, 0.05, 800, 732, 804.1281716093958
10, 1, 0.05, 800, 785, 803.6463054805581
10, 1, 0.05, 800, 943, 801.0406873541428
10, 1, 0.05, 800, 814, 807.0310186479412
10, 1, 0.05, 999, 1159, 999.3618890137453
10, 1, 0.05, 999, 1031, 999.790672515004
10, 1, 0.05, 999, 988, 999.117366064571
10, 1, 0.05, 999, 1049, 999.5003376906293
10, 1, 0.05, 999, 886, 999.3961501895311
10, 1, 0.05, 999.9, 1157, 999.9142109396998
10, 1, 0.05, 999.9, 1218, 999.9974391481417
10, 1, 0.05, 999.9, 1148, 999.9327718979878
10, 1, 0.05, 999.9, 1246, 999.9966013088424
10, 1, 0.05, 999.9, 1168, 999.9970357157125
10, 1, 0.05, 999.99, 1550, 999.9904470265336
10, 1, 0.05, 999.99, 1337, 999.9928740437083
10, 1, 0.05, 999.99, 1548, 999.9918466874353
10, 1, 0.05, 999.99, 1514, 999.9913975263947
10, 1, 0.05, 999.99, 1328, 999.9908612955962
10, 1, 0.05, 999.999, 1506, 999.9992128495263
10, 1, 0.05, 999.999, 1516, 999.9997185729063
10, 1, 0.05, 999.999, 1761, 999.9992114714804
10, 1, 0.05, 999.999, 2815, 999.9993781606826
10, 1, 0.05, 999.999, 1689, 999.9994297411799
10, 1, 0.05, 999.9999, 5084, 999.9999029097239
10, 1, 0.05, 999.9999, 4803, 999.9999154623991
